2024-11-17 00:03:45 [scrapy.utils.log] INFO: Scrapy 2.11.2 started (bot: DataSource)
2024-11-17 00:03:45 [scrapy.utils.log] INFO: Versions: lxml 5.3.0.0, libxml2 2.12.9, cssselect 1.2.0, parsel 1.9.1, w3lib 2.2.1, Twisted 24.10.0, Python 3.9.6 (default, Oct  4 2024, 08:01:31) - [Clang 16.0.0 (clang-1600.0.26.4)], pyOpenSSL 24.2.1 (OpenSSL 3.3.2 3 Sep 2024), cryptography 43.0.3, Platform macOS-15.1-arm64-arm-64bit
2024-11-17 00:03:45 [scrapy.addons] INFO: Enabled addons:
[]
2024-11-17 00:03:45 [scrapy.extensions.telnet] INFO: Telnet Password: a87bda54399e8513
2024-11-17 00:03:45 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2024-11-17 00:03:45 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'DataSource',
 'CONCURRENT_REQUESTS': 32,
 'DOWNLOAD_DELAY': 0.5,
 'FEED_EXPORT_ENCODING': 'utf-8',
 'LOG_FILE': 'logs/2024-11-17 00:03:45.log',
 'LOG_LEVEL': 20,
 'NEWSPIDER_MODULE': 'DataSource.spiders',
 'REQUEST_FINGERPRINTER_IMPLEMENTATION': '2.7',
 'SPIDER_MODULES': ['DataSource.spiders'],
 'TWISTED_REACTOR': 'twisted.internet.asyncioreactor.AsyncioSelectorReactor'}
2024-11-17 00:03:45 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2024-11-17 00:03:45 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2024-11-17 00:03:45 [scrapy.middleware] INFO: Enabled item pipelines:
['DataSource.pipelines.DatasourcePipeline']
2024-11-17 00:03:45 [scrapy.core.engine] INFO: Spider opened
2024-11-17 00:03:45 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2024-11-17 00:03:45 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2024-11-17 00:04:45 [scrapy.extensions.logstats] INFO: Crawled 99 pages (at 99 pages/min), scraped 30 items (at 30 items/min)
2024-11-17 00:05:45 [scrapy.extensions.logstats] INFO: Crawled 201 pages (at 102 pages/min), scraped 130 items (at 100 items/min)
2024-11-17 00:08:42 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffbe4b&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:08:45 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=380004cb&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:08:45 [scrapy.extensions.logstats] INFO: Crawled 492 pages (at 96 pages/min), scraped 356 items (at 75 items/min)
2024-11-17 00:08:48 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=3800175f&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:08:50 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=38000f59&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:08:52 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=38003ccc&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:08:56 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=3800748d&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:08:57 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=38004841&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:00 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=3800b356&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:03 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fcfcdc&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:06 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd661a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:08 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd4521&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:10 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd208b&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:15 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd0c23&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:17 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fceec9&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:19 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd7a06&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:23 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd3e41&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:27 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fed3da&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:31 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff05e5&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:34 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff305c&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:37 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff0143&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:38 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff569a&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:40 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff1c3f&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:43 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff71b5&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:45 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff2378&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:45 [scrapy.extensions.logstats] INFO: Crawled 590 pages (at 98 pages/min), scraped 429 items (at 73 items/min)
2024-11-17 00:09:50 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff3795&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:51 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff2411&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:53 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff7b0e&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:56 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff688d&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:09:59 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff781c&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:02 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff55a5&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:05 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffaadd&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:06 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ff9fac&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:09 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffa13b&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:13 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37ffc8c6&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
2024-11-17 00:10:16 [scrapy.spidermiddlewares.httperror] INFO: Ignoring response <402 https://api.flightradar24.com/common/v1/flight-playback.json?flightId=37fd3a5d&timestamp=&token=&pk=>: HTTP status code is not handled or not allowed
